City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.0550981179552168,1614.8373164145346,94.1626835854655
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.10479145571157678,1495.8934775059552,175.10652249404478
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.5688606848574842,744.1464579359823,981.8535420640177
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.5430035833272984,876.9761235949144,1042.0238764050855
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.15972422083573073,1585.600395282976,301.3996047170239
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.046391247229015664,1987.3206407747314,96.67935922526864
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.25140394563053187,1667.872009135175,560.127990864825
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.4033953083039003,1333.4114859407828,901.5885140592171
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.47135991139994626,1222.2158848433241,1089.7841151566759
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.5390943835586117,998.7824708284884,1168.2175291715116
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.3287194568293465,1302.9555342942383,638.0444657057616
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.04767873642528364,1620.8507906041673,81.14920939583276
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.3192470625781018,1332.9142514720766,625.0857485279233
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.10830930978906195,1794.0816687044073,217.91833129559265
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.12167772473695088,673.6731851267587,93.32681487324132
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.047302295079731826,789.7863973789023,39.213602621097685
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.488732416037801,418.72815126504094,400.271848734959
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.447303355705164,408.9955167781786,331.0044832218214
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.251584073568846,692.2847319488175,232.71526805118253
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.6232762254981536,604.6416580754634,1000.3583419245366
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.13081873550471235,1824.4114741756089,274.58852582439124
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.006465919304181167,1802.2708223822153,11.729177617784636
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.2824728421464516,1122.21247488295,441.7875251170503
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.09072325938623438,1864.0173182582196,185.98268174178048
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.2972347682767797,1273.410599882475,538.5894001175247
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.006499671581302935,1901.5596285933862,12.440371406613817
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.38976956277303365,1232.0552527612451,786.944747238755
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.14076606163906935,263.7848190768057,43.21518092319429
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.5434576523726982,794.3836848715052,945.6163151284948
Amesbury,-,2,901,503,1576,2729.4201233780045,0.5774120248111527,0.31204682677216483,1084.2142010070684,491.7857989929318
Amesbury,-,3,960,498,1622,2809.0859391618806,0.5774120248111527,0.5034503180990986,805.4035840432621,816.5964159567379
Amesbury,-,4,805,502,1457,2523.3281216762393,0.5774120248111527,0.46886116855122006,773.8692774208723,683.1307225791277
Amesbury,-,5,745,675,1595,2762.3255690278665,0.5774120248111527,0.24543814928045526,1203.5261518976738,391.47384810232614
Amesbury,-,6,833,430,1412,2445.3941714528823,0.5774120248111527,0.4989199210291091,707.5250715068979,704.4749284931021
Amherst,-,1,955,101,1203,3019.796694544006,0.39837118908485153,0.11440053471274653,1065.3761567405659,137.62384325943407
Amherst,-,2,1409,143,1731,4345.193747510952,0.39837118908485153,0.3400545414118736,1142.3655888160467,588.6344111839531
Amherst,-,3,908,125,1154,2896.7958316739678,0.39837118908485153,0.2892854079475009,820.164639228584,333.83536077141605
Amherst,-,4,910,162,1186,2977.1229257931764,0.3983711890848516,0.24744955451529527,892.5248283448598,293.4751716551402
Amherst,-,5,1023,95,1207,3029.8375813089074,0.39837118908485153,0.08122936822525051,1108.9561525521226,98.04384744787737
Amherst,-,6,1464,134,1758,4412.969733174034,0.39837118908485153,0.31649591799869325,1201.6001761582972,556.3998238417028
Amherst,-,7,1440,131,1717,4310.050643833798,0.39837118908485153,0.5835888943121396,714.9778684660564,1002.0221315339436
