City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.21119412468753074,1348.06924090901,360.93075909099
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.3671054312779559,1057.5668243345356,613.4331756654643
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.442680008951889,961.9343045490397,764.0656954509604
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.42164326218392173,1109.8665798690542,809.1334201309458
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.2597456271510841,1396.8600015659044,490.13999843409573
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.5626723327156331,911.3908586206206,1172.6091413793795
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.15346519268313324,1886.0795507019793,341.92044929802086
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.4399074749487132,1251.806793489626,983.193206510374
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.402033056427308,1382.499573540064,929.5004264599362
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.44563415781286597,1201.3107800195194,965.6892199804805
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.4552316362982496,1057.3953939450976,883.6046060549024
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.4898985565370055,868.1926567740165,833.8073432259833
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.31872543167923023,1333.935604772067,624.0643952279328
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.2785242171963453,1451.6092750009532,560.3907249990467
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.21736846292784684,600.2783889343415,166.72161106565852
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.4119665531458008,487.47972744213115,341.52027255786885
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.41043756916129936,482.85163085689584,336.14836914310416
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.5124613296934469,360.77861602684925,379.22138397315075
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.5325481495608538,432.3929616562102,492.6070383437898
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.40534539372468115,954.4206430718867,650.5793569281133
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.17702154494476258,1727.4317771609435,371.56822283905666
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.2164906209720288,1421.2860135567398,392.71398644326024
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.3263517740494976,1053.5858253865856,510.4141746134143
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.4884565656485537,1048.6640404204647,1001.3359595795351
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.2521437394539829,1355.1155441093829,456.884455890617
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.3430552997377232,1257.3921563019978,656.6078436980022
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.3867580132910826,1238.135571165304,780.8644288346958
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.22111109175957805,239.11889482980956,67.88110517019047
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.2626956026398803,1282.9096514066082,457.0903485933917
Amesbury,-,2,901,503,1576,2729.4201233780045,0.5774120248111527,0.3439446541701675,1033.943225027816,542.056774972184
Amesbury,-,3,960,498,1622,2809.0859391618806,0.5774120248111527,0.21275775098886102,1276.9069278960676,345.09307210393257
Amesbury,-,4,805,502,1457,2523.3281216762393,0.5774120248111527,0.4359155369857889,821.8710626117056,635.1289373882944
Amesbury,-,5,745,675,1595,2762.3255690278665,0.5774120248111527,0.2384094558699491,1214.7369178874312,380.26308211256884
Amesbury,-,6,833,430,1412,2445.3941714528823,0.5774120248111527,0.5299920738209214,663.6511917648589,748.3488082351411
