City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.3607238458813182,1092.522947388827,616.4770526111728
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.20752834120610983,1324.2201418445904,346.7798581554095
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.34213792564801526,1135.4699403315255,590.5300596684743
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.41524721573404133,1122.1405930063747,796.8594069936253
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.41174710986753277,1110.0332036799657,776.9667963200343
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.3840375522076955,1283.6657411991625,800.3342588008373
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.286544218390538,1589.5794814258813,638.4205185741187
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.40096303481503054,1338.8476171884067,896.1523828115933
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.30656451413921093,1603.2228433101443,708.7771566898557
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.3279905605033032,1456.244455389342,710.755544610658
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.3302765157991291,1299.9332828338904,641.0667171661096
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.32322285181615634,1151.874706208902,550.1252937910981
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.4161091072493765,1143.2583680057207,814.7416319942791
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.42290294026867836,1161.119284179419,850.8807158205809
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.372977600568453,480.9261803639965,286.07381963600346
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.2953203634757159,584.1794186786316,244.82058132136848
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.3696681938604031,516.2417492283298,302.75825077167013
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.4145565516527726,433.22815177694827,306.77184822305173
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.4031872276801414,552.0518143958692,372.9481856041308
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.3463454361823273,1049.1155749273648,555.8844250726354
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.38490959193080787,1291.0747665372344,807.9252334627657
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.4008684677381924,1086.824599522919,727.175400477081
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.2622051092379541,1153.9112091518398,410.0887908481602
