City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.32370081462938616,1155.795307798379,553.2046922016209
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.4138114170885327,979.5211220450618,691.4788779549382
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.3806394874269841,1069.0162447010255,656.9837552989745
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.32775305956590794,1290.0418786930227,628.9581213069773
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.5705824987082226,810.3108249375839,1076.689175062416
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.5185091169041515,1003.4270003717484,1080.5729996282516
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.1603909306498711,1870.6490065120872,357.3509934879128
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.22758554870038794,1726.3462986546328,508.65370134536704
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.4751730679624205,1213.399866870884,1098.600133129116
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.17468087255553882,1788.4665491721473,378.5334508278526
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.20707759422068545,1539.0623896176494,401.93761038235044
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.4955412332273618,858.5888210470301,843.4111789529699
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.3981077960284613,1178.5049353762727,779.4950646237272
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.5396460427149488,926.232162057523,1085.767837942477
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.3957406863143389,463.4668935969021,303.5331064030979
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.35081642602115204,538.173182828465,290.826817171535
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.27402960867131315,594.5697504981945,224.43024950180546
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.4939693071595025,374.46271270196814,365.53728729803186
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.5238924557254099,440.39947845399587,484.60052154600413
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.5184813108131234,772.837496144937,832.162503855063
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.5381256312009083,969.4743001092935,1129.5256998907064
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.43110647994592055,1031.9728453781001,782.0271546218999
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.07424916048641284,1447.8743129992504,116.12568700074968
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.36288135122529175,1306.093229988152,743.906770011848
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.5085392113927379,890.5269489563589,921.4730510436411
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.45641062853626857,1040.4300569815819,873.569943018418
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.3431924809684226,1326.094380924755,692.9056190752452
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.3816176905997658,189.8433689858719,117.1566310141281
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.39201524062714366,1057.89348130877,682.10651869123
Amesbury,-,2,901,503,1576,2729.4201233780045,0.5774120248111527,0.36789115403900846,996.2035412345227,579.7964587654774
Amesbury,-,3,960,498,1622,2809.0859391618806,0.5774120248111527,0.30509319222590275,1127.1388422095856,494.86115779041427
Amesbury,-,4,805,502,1457,2523.3281216762393,0.5774120248111527,0.3997031893515974,874.6324531147226,582.3675468852774
Amesbury,-,5,745,675,1595,2762.3255690278665,0.5774120248111527,0.38092198242258285,987.4294380359803,607.5705619640196
Amesbury,-,6,833,430,1412,2445.3941714528823,0.5774120248111527,0.5872921687115623,582.743457779274,829.256542220726
Amherst,-,1,955,101,1203,3019.796694544006,0.39837118908485153,0.3419574333478317,791.6252076825585,411.3747923174415
Amherst,-,2,1409,143,1731,4345.193747510952,0.39837118908485153,0.1734825723660165,1430.7016672344255,300.29833276557457
Amherst,-,3,908,125,1154,2896.7958316739678,0.39837118908485153,0.2936021807874048,815.1830833713349,338.8169166286651
Amherst,-,4,910,162,1186,2977.1229257931764,0.3983711890848516,0.3060779773096364,822.9915189107712,363.0084810892287
Amherst,-,5,1023,95,1207,3029.8375813089074,0.39837118908485153,0.2891483449678428,857.9979476238137,349.00205237618627
Amherst,-,6,1464,134,1758,4412.969733174034,0.39837118908485153,0.16543080969008395,1467.1726365648324,290.82736343516757
Amherst,-,7,1440,131,1717,4310.050643833798,0.39837118908485153,0.15572340222250552,1449.622918383958,267.377081616042
Amherst,-,8,1644,124,1932,4849.748307447232,0.39837118908485153,0.1856863687397527,1573.2539355947977,358.7460644052022
