City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.3575552251908529,1097.9381201488325,611.0618798511676
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.42426875999240815,962.0469020526859,708.9530979473141
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.37407802492125286,1080.3413289859175,645.6586710140824
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.36303017090555145,1222.3451020322468,696.6548979677532
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.347494661642156,1231.2775734812517,655.7224265187483
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.32470343464989704,1407.3180421896145,676.6819578103855
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.43629497347257223,1255.9347991031088,972.0652008968909
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.4093476963939636,1320.1078985594913,914.8921014405087
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.3447070420585696,1515.0373187605871,796.962681239413
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.286214607399519,1546.7729457652424,620.2270542347576
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.31735943781220755,1325.0053312065052,615.9946687934948
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.18810969797947324,1381.8372940389365,320.16270596106347
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.3072407421201292,1356.422626928787,601.577373071213
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.3860670921751638,1235.2330105435706,776.7669894564295
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.3618967168010111,489.4252182136245,277.5747817863755
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.3950667653105178,501.48965155758077,327.5103484424193
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.4018795468597512,489.86065112186384,329.1393488781362
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.2948116912713397,521.8393484592086,218.16065154079138
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.3737250828523091,579.3042983616141,345.6957016383859
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.35021757078920346,1042.9007988833284,562.0992011166716
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.3628813352971671,1337.312077211246,761.6879227887538
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.3927783728722605,1101.5000316097196,712.4999683902805
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.10990108291160622,1392.1147063262479,171.88529367375213
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.325505977993785,1382.7127451127408,667.2872548872592
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.3470942608528139,1183.0651993347012,628.9348006652988
