City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.32037574250051426,1161.4778560666211,547.5221439333789
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.5102464491818978,818.3781834170488,852.6218165829512
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.1577174980398408,1453.7795983832348,272.22040161676523
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.3653926566641208,1217.8114918615522,701.1885081384478
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.4597502843686141,1019.4512133964253,867.5487866035747
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.5676505392944512,901.0162761103637,1182.9837238896364
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.30250546929657746,1554.0178144072256,673.9821855927746
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.5121669698918546,1090.306822291705,1144.693177708295
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.5403769348960648,1062.6485265202982,1249.3514734797018
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.45420091114048333,1182.7466255585725,984.2533744414274
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.2550215445697973,1446.0031819900234,494.99681800997655
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.001952952638886507,1698.6760746086152,3.323925391384835
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.2879419794033194,1394.2096043283007,563.7903956716993
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.1632056815860763,1683.6301686488146,328.3698313511855
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.13532114420026548,663.2086823983964,103.79131760160362
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.49269132469818605,420.5588918252037,408.4411081747962
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.38490967593376146,503.7589754102494,315.2410245897506
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.39003519395074976,451.37395647644513,288.6260435235548
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.2986889739507545,648.712699095552,276.28730090444793
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.3696468101304028,1011.7168697407035,593.2831302592965
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.5256585230706853,995.6427600746316,1103.3572399253685
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.06551475282525354,1695.1562383749902,118.84376162500992
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.5318805954707628,732.1387486837269,831.8612513162731
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.025635284607003705,1997.4476665556424,52.55233344435759
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.46554007570902134,968.4413828152533,843.5586171847467
