City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.5546493868713377,761.1041978368839,947.8958021631161
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.5038763061696593,829.0226923904993,841.9773076095007
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.6116142342571296,670.3538316721944,1055.6461683278058
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.38336058081485835,1183.3310454162868,735.6689545837132
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.2406025142040109,1432.9830556970314,454.01694430296857
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.18354101097524633,1701.5005331275866,382.49946687241334
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.2765518527915932,1611.8424719803304,616.1575280196697
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.3623559352973792,1425.1344846103575,809.8655153896425
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.36791486996764206,1461.3808206348117,850.6191793651884
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.24586408710422286,1634.2125232451492,532.7874767548509
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.3168566361953853,1325.981269144757,615.0187308552429
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.41660214814704377,992.9431438537315,709.0568561462685
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.42257843266279327,1130.591428846251,827.4085711537492
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.4357342985240902,1135.3025913695305,876.6974086304695
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.26542035243152406,563.4225896850211,203.57741031497895
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.2987343805623253,581.3491985138323,247.6508014861677
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.4710091381464443,433.2435158580621,385.7564841419379
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.5734109363103457,315.67590713034417,424.32409286965583
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.4701368903602583,490.12337641676106,434.87662358323894
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.2014578806904348,1281.6601014918522,323.3398985081478
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.3405795733154906,1384.1234756107851,714.8765243892148
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.16551751948070026,1513.7512196620098,300.2487803379903
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.38278710149863027,965.3209732561422,598.6790267438578
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.6040103169753206,811.7788502005927,1238.2211497994072
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.36357632463602496,1153.1996997595227,658.8003002404772
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.3946442121925598,1158.6509778634406,755.3490221365595
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.4740035212679906,1061.986890559927,957.0131094400731
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.4434646224938206,170.85636089439708,136.14363910560294
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.2550215579049172,1296.2624892454442,443.73751075455596
Amesbury,-,2,901,503,1576,2729.4201233780045,0.5774120248111527,0.5365484088112691,730.39970771344,845.60029228656
Amesbury,-,3,960,498,1622,2809.0859391618806,0.5774120248111527,0.427471717581813,928.6408740822993,693.3591259177007
Amesbury,-,4,805,502,1457,2523.3281216762393,0.5774120248111527,0.40298031765264286,869.8576771800994,587.1423228199006
Amesbury,-,5,745,675,1595,2762.3255690278665,0.5774120248111527,0.37906505964614956,990.3912298643914,604.6087701356086
Amesbury,-,6,833,430,1412,2445.3941714528823,0.5774120248111527,0.4026278919547913,843.4894165598347,568.5105834401653
Amherst,-,1,955,101,1203,3019.796694544006,0.39837118908485153,0.3637771536592672,765.3760841479016,437.62391585209843
Amherst,-,2,1409,143,1731,4345.193747510952,0.39837118908485153,0.24404997416159924,1308.5494947262716,422.45050527372825
Amherst,-,3,908,125,1154,2896.7958316739678,0.39837118908485153,0.03647342777369156,1111.90966434916,42.09033565084006
Amherst,-,4,910,162,1186,2977.1229257931764,0.3983711890848516,0.34818303754302704,773.0549174739699,412.9450825260301
Amherst,-,5,1023,95,1207,3029.8375813089074,0.39837118908485153,0.3108986059595455,831.7453826068286,375.25461739317143
Amherst,-,6,1464,134,1758,4412.969733174034,0.39837118908485153,0.45442666041086066,959.1179309977069,798.8820690022931
Amherst,-,7,1440,131,1717,4310.050643833798,0.39837118908485153,0.020934068732329947,1681.0562039865895,35.94379601341052
Amherst,-,8,1644,124,1932,4849.748307447232,0.39837118908485153,0.592076447589937,788.1083032562416,1143.8916967437583
