City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.25996441512895924,1264.7208145446086,444.2791854553913
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.21499382371398612,1311.7453205739291,359.2546794260708
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.45907868755445413,933.6301852810121,792.3698147189879
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.12224718425443742,1684.4076534157346,234.5923465842654
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.4488952517215966,1039.934660001347,847.0653399986528
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.44954938476525064,1147.1390821492178,936.8609178507824
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.20843224377151331,1763.6129608770682,464.38703912293164
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.3914360443760227,1360.1404408195892,874.8595591804108
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.3763771802457486,1441.8159592718291,870.1840407281708
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.4279787150574136,1239.5701244705847,927.4298755294152
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.2999767421592298,1358.7451434689349,582.2548565310651
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.3924463436494382,1034.0563231086562,667.9436768913438
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.35630739501163966,1260.3501205672096,697.6498794327905
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.29949753940262763,1409.4109507219134,602.5890492780868
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.35523669986260953,494.53345120537847,272.46654879462153
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.4513866360201877,454.8004787392644,374.1995212607356
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.47015612626502523,433.94213258894433,385.05786741105567
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.2043345515369978,588.7924318626216,151.2075681373784
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.27300493411706345,672.4704359417162,252.52956405828368
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.416005422377191,937.3112970846086,667.6887029153916
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.45121177868497075,1151.9064765402463,947.0935234597537
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.35816083116324937,1164.2962522698656,649.7037477301344
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.43157597363006195,889.0151772425831,674.9848227574169
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.4807432217238576,1064.4763954660918,985.523604533908
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.37281527369956297,1136.458724056392,675.5412759436081
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.22803832460881795,1477.5346466987223,436.46535330127756
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.34988572710543353,1312.5807169741297,706.4192830258703
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.22504874184110607,237.91003625478047,69.08996374521956
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.2705332700970533,1269.2721100311273,470.7278899688728
Amesbury,-,2,901,503,1576,2729.4201233780045,0.5774120248111527,0.221194631275682,1227.397261109525,348.6027388904748
Amesbury,-,3,960,498,1622,2809.0859391618806,0.5774120248111527,0.1694746350045916,1347.1121420225525,274.88785797744754
Amesbury,-,4,805,502,1457,2523.3281216762393,0.5774120248111527,0.2828059816361601,1044.9516847561147,412.04831524388527
Amesbury,-,5,745,675,1595,2762.3255690278665,0.5774120248111527,0.32477986424693983,1076.976116526131,518.023883473869
Amesbury,-,6,833,430,1412,2445.3941714528823,0.5774120248111527,0.3546351934515092,911.2551068464691,500.74489315353094
