City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.5064561094220282,843.4665089977537,865.5334910022463
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.3571509742487599,1074.2007220303221,596.7992779696779
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.05517525837727033,1630.7675040408315,95.23249595916859
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.3358531398900496,1274.497824550995,644.5021754490052
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.3892531348129842,1152.4793346078989,734.5206653921011
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.2992568200339432,1460.3487870492625,623.6512129507377
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.42705878994388863,1276.513016005016,951.4869839949839
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.1525153879096447,1894.1281080219442,340.8718919780559
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.3814806278720354,1430.0167883598542,881.9832116401459
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.3093320131938093,1496.6775274090153,670.3224725909848
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.3111200780837879,1337.1159284393675,603.8840715606323
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.47779848229153205,888.7869831398126,813.2130168601875
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.36229770832421226,1248.6210871011924,709.3789128988076
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.3580706253407338,1291.5619018144437,720.4380981855564
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.1983083042039035,614.8975306756059,152.10246932439398
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.5068363652345764,408.83265322053614,420.16734677946386
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.4147681859696959,479.30485569081907,339.69514430918093
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.20456832026340144,588.619443005083,151.38055699491707
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.46015453368713216,499.3570563394027,425.64294366059727
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.45274465780994266,878.3448242150421,726.6551757849579
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.5013166871976685,1046.7362735720938,1052.2637264279062
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.35345663141319283,1172.829670616468,641.1703293835318
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.44409414024265703,869.4367646604844,694.5632353395156
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.4517555494810934,1123.9011235637586,926.0988764362415
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.41971292537319455,1051.4801792237713,760.5198207762285
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.30858766977761243,1323.3632000456498,590.6367999543502
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.2525082206448574,1509.185902518033,509.81409748196705
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.4512896449418071,168.4540790028652,138.5459209971348
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.48417386249379746,897.5374792607925,842.4625207392075
Amesbury,-,2,901,503,1576,2729.4201233780045,0.5774120248111527,0.37004695323557124,992.8060017007397,583.1939982992603
Amesbury,-,3,960,498,1622,2809.0859391618806,0.5774120248111527,0.3281918474288035,1089.6728234704808,532.3271765295192
Amesbury,-,4,805,502,1457,2523.3281216762393,0.5774120248111527,0.4242550087090947,838.860452310849,618.139547689151
Amesbury,-,5,745,675,1595,2762.3255690278665,0.5774120248111527,0.2487981214207085,1198.16699633397,396.8330036660301
Amesbury,-,6,833,430,1412,2445.3941714528823,0.5774120248111527,0.5027306613827335,702.1443061275803,709.8556938724197
Amherst,-,1,955,101,1203,3019.796694544006,0.39837118908485153,0.37976412520806857,746.1437573746936,456.8562426253065
Amherst,-,2,1409,143,1731,4345.193747510952,0.39837118908485153,0.23572659067580737,1322.9572715401775,408.04272845982257
Amherst,-,3,908,125,1154,2896.7958316739678,0.39837118908485153,0.4748516763333863,606.0211655112722,547.9788344887278
Amherst,-,4,910,162,1186,2977.1229257931764,0.3983711890848516,0.2897799756276367,842.3209489056229,343.6790510943771
Amherst,-,5,1023,95,1207,3029.8375813089074,0.39837118908485153,0.31146033048745436,831.0673811016426,375.9326188983574
Amherst,-,6,1464,134,1758,4412.969733174034,0.39837118908485153,0.0006218989923709728,1756.9067015714118,1.0932984285881702
Amherst,-,7,1440,131,1717,4310.050643833798,0.39837118908485153,0.37796253473492974,1068.0383278601255,648.9616721398744
Amherst,-,8,1644,124,1932,4849.748307447232,0.39837118908485153,0.4867640156122341,991.5719218371636,940.4280781628363
Amherst,-,9,1382,79,1645,4129.314682065578,0.39837118908485153,0.18032088707349941,1348.3721407640935,296.62785923590656
Amherst,-,10,1222,154,1533,3848.1698526483474,0.39837118908485153,0.27913733776011557,1105.0824612137428,427.9175387862572
Andover,-,1,1101,433,1697,2878.709227467811,0.5895003162555345,0.35298574017578066,1097.9831989217003,599.0168010782997
Andover,-,2,1312,865,2376,4030.532188841202,0.5895003162555345,0.47180759491026,1254.9851544932221,1121.0148455067776
Andover,-,3,1431,651,2292,3888.038626609442,0.5895003162555345,0.1575760989865329,1930.8355811228666,361.1644188771334
Andover,-,4,1162,818,2190,3715.010729613734,0.5895003162555345,0.1811763428389031,1793.2238091828024,396.7761908171978
Andover,-,5,1257,758,2219,3764.204935622318,0.5895003162555345,0.5208227284029368,1063.2943656738832,1155.7056343261168
Andover,-,6,1207,842,2254,3823.5772532188844,0.5895003162555345,0.15103350312223884,1913.5704839624736,340.42951603752635
Andover,-,7,980,548,1682,2853.263948497854,0.5895003162555345,0.31492352919645594,1152.2986238915612,529.7013761084389
Andover,-,7A,256,163,470,797.2854077253219,0.5895003162555345,0.32439486935459566,317.53441140334,152.46558859665996
Andover,-,8,1278,685,2176,3691.2618025751076,0.5895003162555345,0.2960363464655886,1531.8249100908793,644.1750899091207
Andover,-,9,1232,752,2200,3731.9742489270384,0.5895003162555346,0.3101248373803567,1517.7253577632152,682.2746422367846
Andover,-,9A,6,7,16,27.141630901287556,0.5895003162555345,0.501775940441343,7.971584952938512,8.028415047061488
Aquinnah,-,1,232,34,287,311.0,0.9228295819935691,0.24502578677622594,216.67759919522314,70.32240080477685
Arlington,-,1,802,173,1048,1646.456382237542,0.6365185323499206,0.22482168592634472,812.3868731491907,235.61312685080927
Arlington,-,2,1028,232,1370,2152.333247772359,0.6365185323499206,0.4448424674856092,760.5658195447154,609.4341804552846
Arlington,-,3,1049,169,1323,2078.4940779582707,0.6365185323499206,0.007322373713806951,1313.3124995766334,9.687500423366597
Arlington,-,4,1022,195,1320,2073.780939459499,0.6365185323499206,0.4404763397035032,738.5712315913757,581.4287684086243
Arlington,-,5,932,233,1259,1977.94712331781,0.6365185323499206,0.3719288864102791,790.7415320094586,468.25846799054136
Arlington,-,6,946,178,1206,1894.6816765061787,0.6365185323499206,0.3201021859574206,819.9567637353507,386.0432362646493
Arlington,-,7,938,173,1203,1889.968538007407,0.6365185323499207,0.5598286810149179,529.5260967390537,673.4739032609463
Arlington,-,8,1169,153,1424,2237.1697407502475,0.6365185323499206,0.12866090150436615,1240.7868762577825,183.2131237422174
Arlington,-,9,813,205,1108,1740.7191522129735,0.6365185323499206,0.21906305794525882,865.2781317966533,242.7218682033468
Arlington,-,10,1129,192,1424,2237.1697407502475,0.6365185323499206,0.5892909334103562,584.8497108236528,839.1502891763472
Arlington,-,11,1007,306,1408,2212.0330020901324,0.6365185323499206,0.5397603465029183,648.0174321238911,759.9825678761089
Arlington,-,12,1122,229,1455,2285.8721719042205,0.6365185323499206,0.4010808836482062,871.4273142918598,583.57268570814
Arlington,-,13,846,375,1326,2083.2072164570423,0.6365185323499206,0.5435184622195461,605.2945190968818,720.7054809031182
Arlington,-,14,930,201,1217,1911.9631843350078,0.6365185323499207,0.5350095848928612,565.8933351853879,651.1066648146121
Arlington,-,15,1000,271,1394,2190.038355762532,0.6365185323499206,0.3850265363937925,857.2730082670533,536.7269917329467
Arlington,-,16,924,199,1213,1905.678999669979,0.6365185323499206,0.42223081997704054,700.8340153678498,512.1659846321502
Arlington,-,17,908,193,1221,1918.2473690000368,0.6365185323499206,0.3518140274765045,791.435072451188,429.56492754881197
Arlington,-,18,958,323,1404,2205.7488174251034,0.6365185323499207,0.20877235119584436,1110.8836189210344,293.1163810789655
Arlington,-,19,1003,268,1356,2130.3386014447583,0.6365185323499206,0.2678314939666742,992.8204941811898,363.17950581881024
Arlington,-,20,1014,225,1315,2065.925708628213,0.6365185323499206,0.3673453212086205,831.940902610664,483.059097389336
Arlington,-,21,999,159,1277,2006.2259543104399,0.6365185323499206,0.4817684039423682,661.7817481655958,615.2182518344042
Ashburnham,-,1,1439,1522,3399,6081.0,0.5589541193882586,0.546477919952679,1541.521550080844,1857.478449919156
Ashby,-,1,722,974,1933,3074.0,0.6288223812621991,0.3981624967788954,1163.351893726395,769.6481062736049
Ashfield,-,1,836,184,1155,1737.0,0.6649395509499136,0.37058821386915736,726.9706129811232,428.0293870188768
Ashland,-,1,1121,536,1847,3286.218207162771,0.5620442355210028,0.21450335221896044,1450.81230845158,396.18769154841993
Ashland,-,2,1166,588,1941,3453.4648295089,0.5620442355210028,0.5346815749387125,903.183063043959,1037.816936956041
Ashland,-,3,1139,565,1870,3327.1402530559726,0.5620442355210028,0.27834867082274306,1349.4879855614704,520.5120144385295
Ashland,-,4,1147,576,1877,3339.5947887625994,0.5620442355210028,0.25855836627083384,1391.685946509645,485.3140534903551
Ashland,-,5,1111,503,1791,3186.5819215097576,0.5620442355210028,0.44849010418915386,987.7542233972256,803.2457766027745
Athol,-,1,733,856,1837,4208.822784810127,0.43646408839779,0.24915798204051826,1379.2967869915678,457.70321300843204
Athol,-,2,608,781,1625,3723.101265822785,0.43646408839779005,0.4844213612331203,837.8152879961796,787.1847120038204
Athol,-,3,735,698,1594,3652.075949367089,0.43646408839779,0.49353806606636186,807.3003226902192,786.6996773097808
Attleboro,1,A,761,761,1638,3419.631914180355,0.4789989218452504,0.43328999439109833,928.2709891873808,709.7290108126191
Attleboro,1,B,779,758,1666,3478.0871605766006,0.4789989218452504,0.07308551389321644,1544.2395338539013,121.76046614609858
Attleboro,2,A,894,774,1854,3870.572386379962,0.47899892184525045,0.32879648771091,1244.411311783973,609.5886882160272
Attleboro,2,B,949,861,1988,4150.322494133423,0.4789989218452504,0.36775805827814434,1256.896980143049,731.1030198569509
Attleboro,3,A,933,650,1759,3672.2420861069872,0.4789989218452504,0.16788603605801633,1463.6884625739492,295.31153742605073
Attleboro,3,B,949,694,1768,3691.0312724486375,0.4789989218452504,0.37909027937887113,1097.768386058156,670.2316139418442
Attleboro,4,A,815,485,1402,2926.937694554859,0.47899892184525034,0.5101303840420125,686.7972015730985,715.2027984269015
Attleboro,4,B,1072,1021,2283,4766.190268665294,0.4789989218452504,0.15660595119905646,1925.468613412554,357.5313865874459
Attleboro,5,A,689,349,1150,2400.84047698865,0.47899892184525034,0.11242183694516439,1020.714887513061,129.28511248693906
Attleboro,5,B,912,682,1775,3705.6450840476987,0.4789989218452504,0.5498206059677396,799.0684244072621,975.9315755927379
Attleboro,6,A,818,762,1734,3620.0499018246255,0.47899892184525034,0.4662650787993248,925.4963533619708,808.5036466380292
Attleboro,6,B,947,774,1864,3891.449260092907,0.47899892184525045,0.4130323839499046,1094.107636317378,769.8923636826222
Auburn,-,1,934,841,1979,3388.2656795346375,0.5840746231776626,0.4292388699463405,1129.536276376192,849.4637236238078
Auburn,-,2,959,822,1950,3338.614489687996,0.5840746231776625,0.4677758602360021,1037.837072539796,912.1629274602041
Auburn,-,3,968,839,1987,3401.9625594923323,0.5840746231776625,0.4483342669344868,1096.1598116011749,890.8401883988253
Auburn,-,4,830,746,1809,3097.206980433633,0.5840746231776625,0.3245623291980234,1221.8667464807756,587.1332535192244
Auburn,-,5,805,752,1730,2961.9502908514014,0.5840746231776625,0.5624958930700068,756.8821049888883,973.1178950111117
Avon,-,1,1254,1068,2512,4356.0,0.5766758494031221,0.46417062551137866,1346.0033887154168,1165.9966112845832
Ayer,-,1,1078,729,2065,3672.5945881226053,0.562272788474485,0.5025342539296298,1027.2667656353144,1037.7332343646856
Ayer,-,2,1084,769,2111,3754.4054118773947,0.5622727884744849,0.3613668633610818,1348.1545514447562,762.8454485552437
Barnstable,-,1,1278,1015,2491,4267.466376042456,0.5837187175004979,0.06827373467528602,2320.9301269238626,170.0698730761375
Barnstable,-,2,1022,946,2142,3669.5756633813494,0.5837187175004979,0.467437889289284,1140.7480411423537,1001.2519588576463
Barnstable,-,3,912,643,1683,2883.2380212282033,0.5837187175004979,0.24313034540712092,1273.8116286798154,409.1883713201845
Barnstable,-,4,994,879,2037,3489.694503411675,0.5837187175004979,0.04486175585894148,1945.6166033153363,91.3833966846638
Barnstable,-,5,1049,1115,2327,3986.5091357088704,0.5837187175004979,0.29156121620453757,1648.537049892041,678.4629501079589
Barnstable,-,6,1033,1006,2246,3847.74366944655,0.583718717500498,0.3550178940135257,1448.6298100456213,797.3701899543787
Barnstable,-,7,1252,994,2447,4192.08760424564,0.5837187175004979,0.4214098771604662,1415.8100305883393,1031.1899694116607
Barnstable,-,8,875,575,1598,2737.619939347991,0.5837187175004979,0.574965116000079,679.2057446318737,918.7942553681263
Barnstable,-,9,620,341,1051,1800.524753601213,0.5837187175004979,0.45203266250213525,575.9136717102558,475.08632828974413
Barnstable,-,10,928,929,2036,3487.9813495072026,0.5837187175004979,0.10475740839347181,1822.7139165108913,213.2860834891086
Barnstable,-,11,1124,1101,2424,4152.6850644427595,0.5837187175004979,0.4358920089312137,1367.397770350738,1056.602229649262
Barnstable,-,12,1050,1032,2272,3892.2856709628504,0.5837187175004979,0.2496626385920998,1704.7664851187492,567.2335148812508
Barnstable,-,13,868,619,1626,2785.5882486732376,0.5837187175004979,0.4017809367178852,972.7041968967187,653.2958031032813
Barre,-,1,639,712,1521,2796.4434604904627,0.5439051500555763,0.19853214474756098,1219.0326078389598,301.96739216104027
Barre,-,2,562,717,1415,2601.556539509537,0.5439051500555762,0.26332871016746645,1042.389875113035,372.610124886965
Becket,-,1,571,368,1047,1779.0,0.5885328836424958,0.27617381587852075,757.8460147751888,289.1539852248112
Bedford,-,1,1419,548,2181,3601.6513761467886,0.6055555555555556,0.3220616026559662,1478.5836446073379,702.4163553926622
Bedford,-,2,1165,648,1985,3277.981651376147,0.6055555555555555,0.5049536821792753,982.6669408741386,1002.3330591258614
Bedford,-,3,1379,512,2070,3418.3486238532114,0.6055555555555555,0.4460813816812077,1146.6115399199,923.3884600800999
Bedford,-,4,1122,503,1830,3022.0183486238534,0.6055555555555555,0.5519606061417828,819.9120907605376,1010.0879092394624
Belchertown,-,A,1103,698,2001,3482.139344262295,0.5746467335654312,0.07211236648979613,1856.7031546539179,144.29684534608205
Belchertown,-,B,977,894,2104,3661.3799002138276,0.5746467335654311,0.4613524754499965,1133.3143916532074,970.6856083467927
