City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.3426699253032799,1123.3770976566946,585.6229023433053
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.41992636809244555,969.3030389175235,701.6969610824765
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.3375998445274623,1143.3026683456,582.6973316543999
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.38400114176955735,1182.1018089442193,736.8981910557806
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.34887758583782846,1228.6679955240177,658.3320044759823
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.35967323227789133,1334.4409839328746,749.5590160671255
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.3607437097598356,1424.2630146550862,803.7369853449137
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.4346757355674716,1263.499731006701,971.500268993299
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.32856439879646016,1552.3591099825842,759.6408900174159
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.4615123324847702,1166.902775505503,1000.097224494497
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.412537792064517,1140.2641456027725,800.7358543972275
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.37121753896367515,1070.1877486838248,631.8122513161751
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.2397877584794132,1488.4955688973089,469.50443110269106
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.434536361526595,1137.7128406084908,874.2871593915092
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.4765197814228139,401.50932764870174,365.49067235129826
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.1977927984179711,665.029770111502,163.97022988849804
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.21197926421984992,645.388982603943,173.6110173960571
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.45599976715257434,402.56017230709494,337.439827692905
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.47627736142599997,484.44344068095,440.55655931905
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.46173721693851355,863.9117668136857,741.0882331863143
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.3560223334706613,1351.7091220450818,747.2908779549181
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.3380236801464773,1200.82504421429,613.1749557857098
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.38084342517070335,968.36088303302,595.63911696698
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.23845844812781045,1561.1601813379884,488.8398186620114
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.37038817230211984,1140.8566317885588,671.1433682114412
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.3946384069404385,1158.6620891160007,755.3379108839993
