City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.3525253701116396,1106.534142479208,602.465857520792
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.367240911489148,1057.340436901634,613.6595630983663
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.3924747873709919,1048.588516997668,677.411483002332
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.29117264917599217,1360.239686231271,558.760313768729
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.38616562106229746,1158.3054730554447,728.6945269445553
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.35863411944774637,1336.6064950708965,747.3935049291034
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.40941317520835707,1315.8274456357804,912.1725543642195
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.32420310212087144,1510.4060667598524,724.5939332401476
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.325420185205568,1559.6285318047267,752.3714681952732
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.34801770930203174,1412.845623942497,754.1543760575028
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.33398209705191395,1292.740749622235,648.2592503777649
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.31750785752888794,1161.6016264858329,540.3983735141672
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.41721918379424566,1141.0848381308672,816.915161869133
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.37716224960881567,1253.149553787063,758.8504462129371
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.387170393934654,470.04030785212035,296.95969214787965
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.37848797360525277,515.2334698812455,313.76653011875453
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.3491227934615501,533.0684321549904,285.93156784500957
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.3827337255930642,456.77704306113253,283.22295693886747
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.283872667973733,662.417782124297,262.582217875703
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.39720583154997247,967.4846403622942,637.5153596377058
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.399479938127047,1260.4916098713281,838.5083901286716
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.3594694758608369,1161.9223707884419,652.0776292115581
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.18623585427880832,1272.727123907944,291.2728760920562
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.3106772625760729,1413.1116117190504,636.8883882809495
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.19610173447910348,1456.6636571238644,355.3363428761355
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.33323731608839685,1276.1837770068084,637.8162229931916
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.334083919980681,1344.484565559005,674.5154344409949
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.2979259386771318,215.53673682612055,91.46326317387945
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.39802192150645804,1047.441856578763,692.558143421237
Amesbury,-,2,901,503,1576,2729.4201233780045,0.5774120248111527,0.31399349838831314,1081.1462465400184,494.85375345998153
Amesbury,-,3,960,498,1622,2809.0859391618806,0.5774120248111527,0.382046880606562,1002.3199596561565,619.6800403438435
Amesbury,-,4,805,502,1457,2523.3281216762393,0.5774120248111527,0.3820133825836986,900.406501575551,556.5934984244489
Amesbury,-,5,745,675,1595,2762.3255690278665,0.5774120248111527,0.3343037184299599,1061.785569104214,533.214430895786
Amesbury,-,6,833,430,1412,2445.3941714528823,0.5774120248111527,0.3905301293147358,860.571457407593,551.428542592407
Amherst,-,1,955,101,1203,3019.796694544006,0.39837118908485153,0.3409073019885362,792.8885157077909,410.111484292209
Amherst,-,2,1409,143,1731,4345.193747510952,0.39837118908485153,0.3953003937250254,1046.7350184619809,684.264981538019
Amherst,-,3,908,125,1154,2896.7958316739678,0.39837118908485153,0.36206051975354,736.1821602044148,417.81783979558514
Amherst,-,4,910,162,1186,2977.1229257931764,0.3983711890848516,0.3095202582788986,818.9089736812263,367.09102631877374
Amherst,-,5,1023,95,1207,3029.8375813089074,0.39837118908485153,0.3382076300831046,798.7833904896927,408.21660951030725
Amherst,-,6,1464,134,1758,4412.969733174034,0.39837118908485153,0.2803577050582847,1265.1311545075355,492.8688454924645
Amherst,-,7,1440,131,1717,4310.050643833798,0.39837118908485153,0.3901339765065205,1047.1399623383043,669.8600376616956
Amherst,-,8,1644,124,1932,4849.748307447232,0.39837118908485153,0.420435144405299,1119.7193010089625,812.2806989910376
Amherst,-,9,1382,79,1645,4129.314682065578,0.39837118908485153,0.39347209621522966,997.7384017259473,647.2615982740527
Amherst,-,10,1222,154,1533,3848.1698526483474,0.39837118908485153,0.27933032704405125,1104.7866086414695,428.21339135853054
Andover,-,1,1101,433,1697,2878.709227467811,0.5895003162555345,0.35305742017692954,1097.8615579597506,599.1384420402494
Andover,-,2,1312,865,2376,4030.532188841202,0.5895003162555345,0.37279156069046115,1490.2472517994643,885.7527482005357
Andover,-,3,1431,651,2292,3888.038626609442,0.5895003162555345,0.39851323661746446,1378.6076616727717,913.3923383272286
Andover,-,4,1162,818,2190,3715.010729613734,0.5895003162555345,0.2571974058159179,1626.7376812631398,563.2623187368602
Andover,-,5,1257,758,2219,3764.204935622318,0.5895003162555345,0.37357412386577543,1390.0390191418442,828.9609808581557
Andover,-,6,1207,842,2254,3823.5772532188844,0.5895003162555345,0.40709448152674677,1336.409038638713,917.5909613612872
Andover,-,7,980,548,1682,2853.263948497854,0.5895003162555345,0.30123843050582777,1175.3169598891977,506.6830401108023
Andover,-,7A,256,163,470,797.2854077253219,0.5895003162555345,0.36236343709412777,299.68918456575994,170.31081543424006
Andover,-,8,1278,685,2176,3691.2618025751076,0.5895003162555345,0.39999464045753264,1305.611662364409,870.388337635591
Andover,-,9,1232,752,2200,3731.9742489270384,0.5895003162555346,0.3700079791902555,1385.982445781438,814.0175542185622
Andover,-,9A,6,7,16,27.141630901287556,0.5895003162555345,0.40334859909405835,9.546422414495066,6.4535775855049335
Aquinnah,-,1,232,34,287,311.0,0.9228295819935691,0.2993233022372127,201.09421225791996,85.90578774208005
Arlington,-,1,802,173,1048,1646.456382237542,0.6365185323499206,0.3123814140733847,720.6242780510928,327.3757219489072
Arlington,-,2,1028,232,1370,2152.333247772359,0.6365185323499206,0.37517392193892185,856.0117269436771,513.9882730563229
Arlington,-,3,1049,169,1323,2078.4940779582707,0.6365185323499206,0.37498079283630226,826.9004110775721,496.09958892242787
Arlington,-,4,1022,195,1320,2073.780939459499,0.6365185323499206,0.3495227982240697,858.6299063442281,461.370093655772
Arlington,-,5,932,233,1259,1977.94712331781,0.6365185323499206,0.30520227142324885,874.7503402781297,384.24965972187033
Arlington,-,6,946,178,1206,1894.6816765061787,0.6365185323499206,0.3980584127917495,725.9415541731502,480.05844582684995
Arlington,-,7,938,173,1203,1889.968538007407,0.6365185323499207,0.40023814626355936,721.5135100449381,481.4864899550619
Arlington,-,8,1169,153,1424,2237.1697407502475,0.6365185323499206,0.3977771489957354,857.5653398300728,566.4346601699273
Arlington,-,9,813,205,1108,1740.7191522129735,0.6365185323499206,0.2876317491594323,789.3040219313491,318.69597806865096
Arlington,-,10,1129,192,1424,2237.1697407502475,0.6365185323499206,0.34875432107199306,927.373846793482,496.6261532065181
Arlington,-,11,1007,306,1408,2212.0330020901324,0.6365185323499206,0.3354139648211099,935.7371375318774,472.26286246812276
Arlington,-,12,1122,229,1455,2285.8721719042205,0.6365185323499206,0.3796694798870535,902.5809067643372,552.4190932356629
Arlington,-,13,846,375,1326,2083.2072164570423,0.6365185323499206,0.38148942764157795,820.1450189472677,505.85498105273234
Arlington,-,14,930,201,1217,1911.9631843350078,0.6365185323499207,0.3589420326990171,780.1675462052962,436.8324537947038
Arlington,-,15,1000,271,1394,2190.038355762532,0.6365185323499206,0.34163798903090237,917.756643290922,476.2433567090779
Arlington,-,16,924,199,1213,1905.678999669979,0.6365185323499206,0.37811438682142307,754.3472487856138,458.65275121438617
Arlington,-,17,908,193,1221,1918.2473690000368,0.6365185323499206,0.38638232571529746,749.2271803016218,471.7728196983782
