City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.3455494293351504,1118.456025266228,590.5439747337721
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.28412569005186034,1196.2259719233414,474.7740280766586
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.4376466794772298,970.6218312223014,755.3781687776986
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.07791138707900003,1769.488048195399,149.51195180460104
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.5874106036957251,778.5561908261668,1108.4438091738332
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.33512694022699513,1385.595456566942,698.4045434330578
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.42032786267268374,1291.5095219652605,936.4904780347393
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.23942576139102761,1699.8834232910533,535.1165767089467
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.27597225833715416,1673.9521387244995,638.0478612755004
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.5870936116200921,894.7681436192604,1272.2318563807396
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.4991936517782273,972.0651218984608,968.9348781015392
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.5761774876316226,721.3459160509784,980.6540839490216
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.4206953828490844,1134.2784403814926,823.7215596185073
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.29681282638277323,1414.8125933178603,597.1874066821398
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.38146291589511444,474.41794350844725,292.58205649155275
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.3871379094288967,508.0626730834446,320.9373269165554
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.4713177882148327,432.990731452052,386.009268547948
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.21989925685099143,577.2745499302663,162.72545006973365
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.15448692638330896,782.0995930954392,142.90040690456078
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.33772253605296976,1062.9553296349836,542.0446703650165
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.20199395554116645,1675.0146873190915,423.98531268090835
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.4646762339028466,971.0773117002362,842.9226882997638
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.39878419692462286,940.3015160098898,623.6984839901102
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.153725196685219,1734.8633467953011,315.136653204699
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.3600450730347672,1159.5983276610018,652.4016723389981
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.4877748906427394,980.3988593097969,933.6011406902031
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.46367090299234903,1082.8484468584472,936.1515531415527
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.13984106248060357,264.0687938184547,42.9312061815453
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.43432947693343393,984.266710135825,755.733289864175
Amesbury,-,2,901,503,1576,2729.4201233780045,0.5774120248111527,0.47293933960797757,830.6476007778274,745.3523992221726
Amesbury,-,3,960,498,1622,2809.0859391618806,0.5774120248111527,0.1936455672975314,1307.9068898434039,314.09311015659597
Amesbury,-,4,805,502,1457,2523.3281216762393,0.5774120248111527,0.4487037533066074,803.238631432273,653.761368567727
Amesbury,-,5,745,675,1595,2762.3255690278665,0.5774120248111527,0.4327759895208474,904.7222967142484,690.2777032857516
Amesbury,-,6,833,430,1412,2445.3941714528823,0.5774120248111527,0.006328125026654474,1403.064687462364,8.935312537636118
Amherst,-,1,955,101,1203,3019.796694544006,0.39837118908485153,0.367916066436637,760.3969720767257,442.6030279232743
Amherst,-,2,1409,143,1731,4345.193747510952,0.39837118908485153,0.42293972299679944,998.89133949254,732.1086605074598
Amherst,-,3,908,125,1154,2896.7958316739678,0.39837118908485153,0.393165263736863,700.28728564766,453.7127143523399
