City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.2562857327262113,1271.0076827709047,437.99231722909514
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.29479181463629617,1178.402877742749,492.5971222572509
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.2194950621269548,1347.151522768876,378.848477231124
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.3658001378450041,1217.0295354754371,701.9704645245629
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.4012782422505692,1129.787956873176,757.212043126824
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.16534657622199356,1739.4177351533654,344.5822648466346
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.25713446198516715,1655.1044186970475,572.8955813029525
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.36978162733548203,1408.5380629051976,826.4619370948024
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.24554845645337076,1744.2919686798068,567.7080313201932
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.3146760646925346,1485.0969678112774,681.9030321887225
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.39288241423196,1178.4152339757657,762.5847660242345
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.16676145555413258,1418.1720026468663,283.82799735313364
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.15449194992896526,1655.5047620390862,302.495237960914
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.41667729178167157,1173.6452889352768,838.3547110647232
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.34027957756506627,506.0055640075942,260.99443599240584
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.32703395809596914,557.8888487384415,271.1111512615584
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.43583760463222165,462.04900180621047,356.95099819378953
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.3993608997191179,444.47293420785275,295.52706579214725
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.16970174557951584,768.0258853389479,156.97411466105214
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.20779843921178293,1271.4835050650886,333.5164949349116
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.12149176035012094,1843.9887950250964,255.01120497490385
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.39592483011636714,1095.79235816891,718.20764183109
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.4832062159948734,808.2654781840181,755.734521815982
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.10681855326597722,1831.0219658047467,218.97803419525331
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.4072589934017013,1074.0467039561174,737.9532960438828
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.4997955058580216,957.3914017877465,956.6085982122534
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.4461542001707376,1118.2146698552808,900.7853301447192
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.22498892431654116,237.92840023482185,69.07159976517814
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.4425820069483681,969.9073079098395,770.0926920901604
Amesbury,-,2,901,503,1576,2729.4201233780045,0.5774120248111527,0.4578554310878742,854.4198406055103,721.5801593944897
Amesbury,-,3,960,498,1622,2809.0859391618806,0.5774120248111527,0.08353695033334141,1486.5030665593201,135.49693344067975
Amesbury,-,4,805,502,1457,2523.3281216762393,0.5774120248111527,0.2618741831908192,1075.4493150909766,381.5506849090235
Amesbury,-,5,745,675,1595,2762.3255690278665,0.5774120248111527,0.2682165435301998,1167.1946130693314,427.8053869306687
Amesbury,-,6,833,430,1412,2445.3941714528823,0.5774120248111527,0.5245372475963391,671.3534063939692,740.6465936060308
Amherst,-,1,955,101,1203,3019.796694544006,0.39837118908485153,0.42116609555627205,696.3371870458047,506.66281295419526
Amherst,-,2,1409,143,1731,4345.193747510952,0.39837118908485153,0.3341474954191511,1152.5906854294494,578.4093145705506
Amherst,-,3,908,125,1154,2896.7958316739678,0.39837118908485153,0.06343942570649219,1080.790902734708,73.20909726529199
Amherst,-,4,910,162,1186,2977.1229257931764,0.3983711890848516,0.2159134672900045,929.9266277940546,256.0733722059453
Amherst,-,5,1023,95,1207,3029.8375813089074,0.39837118908485153,0.2827933952334448,865.668371953232,341.3316280467679
Amherst,-,6,1464,134,1758,4412.969733174034,0.39837118908485153,0.40286782425852835,1049.758364953507,708.2416350464929
Amherst,-,7,1440,131,1717,4310.050643833798,0.39837118908485153,0.1357255592127079,1483.9592148317806,233.04078516821946
Amherst,-,8,1644,124,1932,4849.748307447232,0.39837118908485153,0.38665718018235107,1184.9783278876978,747.0216721123022
Amherst,-,9,1382,79,1645,4129.314682065578,0.39837118908485153,0.4145319268589719,963.0949803169913,681.9050196830087
Amherst,-,10,1222,154,1533,3848.1698526483474,0.39837118908485153,0.08052620264535193,1409.5533313446756,123.44666865532452
Andover,-,1,1101,433,1697,2878.709227467811,0.5895003162555345,0.3145378925249151,1163.229196385219,533.7708036147809
Andover,-,2,1312,865,2376,4030.532188841202,0.5895003162555345,0.485823246945804,1221.6839652567699,1154.3160347432301
Andover,-,3,1431,651,2292,3888.038626609442,0.5895003162555345,0.08036169168256746,2107.8110026635554,184.18899733644463
Andover,-,4,1162,818,2190,3715.010729613734,0.5895003162555345,0.5229652326564959,1044.7061404822741,1145.2938595177259
Andover,-,5,1257,758,2219,3764.204935622318,0.5895003162555345,0.30413792857963207,1544.1179364817965,674.8820635182036
Andover,-,6,1207,842,2254,3823.5772532188844,0.5895003162555345,0.41177523284811285,1325.8586251603538,928.1413748396463
Andover,-,7,980,548,1682,2853.263948497854,0.5895003162555345,0.5144144189894635,816.7549472597224,865.2450527402776
Andover,-,7A,256,163,470,797.2854077253219,0.5895003162555345,0.37282966804930984,294.77005601682436,175.22994398317562
Andover,-,8,1278,685,2176,3691.2618025751076,0.5895003162555345,0.27291673182543785,1582.1331915478472,593.8668084521528
Andover,-,9,1232,752,2200,3731.9742489270384,0.5895003162555346,0.2981132701862674,1544.1508055902116,655.8491944097882
Andover,-,9A,6,7,16,27.141630901287556,0.5895003162555345,0.12758365025349422,13.958661595944093,2.0413384040559075
Aquinnah,-,1,232,34,287,311.0,0.9228295819935691,0.3135165029544942,197.02076365206017,89.97923634793983
Arlington,-,1,802,173,1048,1646.456382237542,0.6365185323499206,0.42793891330626294,599.5200188550364,448.4799811449636
Arlington,-,2,1028,232,1370,2152.333247772359,0.6365185323499206,0.20446819000695693,1089.878579690469,280.121420309531
Arlington,-,3,1049,169,1323,2078.4940779582707,0.6365185323499206,0.17309989103548484,1093.9888441600535,229.01115583994644
Arlington,-,4,1022,195,1320,2073.780939459499,0.6365185323499206,0.39106948618625514,803.7882782341433,516.2117217658567
Arlington,-,5,932,233,1259,1977.94712331781,0.6365185323499206,0.32138867657567105,854.3716561912302,404.62834380876984
Arlington,-,6,946,178,1206,1894.6816765061787,0.6365185323499206,0.17361373288065013,996.6218381459358,209.37816185406405
Arlington,-,7,938,173,1203,1889.968538007407,0.6365185323499207,0.30210649306342446,839.5658888447003,363.4341111552996
Arlington,-,8,1169,153,1424,2237.1697407502475,0.6365185323499206,0.2195578946378201,1111.3495580357442,312.65044196425583
Arlington,-,9,813,205,1108,1740.7191522129735,0.6365185323499206,0.4340738176588166,627.0462100340312,480.9537899659688
Arlington,-,10,1129,192,1424,2237.1697407502475,0.6365185323499206,0.5404679496541629,654.373639692472,769.626360307528
Arlington,-,11,1007,306,1408,2212.0330020901324,0.6365185323499206,0.24888567317944127,1057.5689721633466,350.4310278366533
Arlington,-,12,1122,229,1455,2285.8721719042205,0.6365185323499206,0.29107434382005337,1031.4868297418222,423.51317025817764
Arlington,-,13,846,375,1326,2083.2072164570423,0.6365185323499206,0.39271901579482016,805.2545850560684,520.7454149439316
Arlington,-,14,930,201,1217,1911.9631843350078,0.6365185323499207,0.4705258922920824,644.3699890805357,572.6300109194643
Arlington,-,15,1000,271,1394,2190.038355762532,0.6365185323499206,0.15989968873435417,1171.0998339043101,222.9001660956897
Arlington,-,16,924,199,1213,1905.678999669979,0.6365185323499206,0.06978813837680775,1128.3469881489323,84.6530118510678
Arlington,-,17,908,193,1221,1918.2473690000368,0.6365185323499206,0.3763732051320029,761.4483165338245,459.5516834661755
Arlington,-,18,958,323,1404,2205.7488174251034,0.6365185323499207,0.14454224863545795,1201.062682915817,202.93731708418295
Arlington,-,19,1003,268,1356,2130.3386014447583,0.6365185323499206,0.5539714746937701,604.8146803152478,751.1853196847522
Arlington,-,20,1014,225,1315,2065.925708628213,0.6365185323499206,0.2543949998759348,980.4705751631458,334.5294248368542
