City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.34053644536150507,1127.023214877188,581.9767851228122
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.42147311821020134,966.7184194707535,704.2815805292464
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.36234209147310664,1100.597550117418,625.4024498825821
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.3999699831153662,1151.4576024016121,767.5423975983878
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.14870949664992522,1606.3851798215912,280.6148201784089
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.41621757900405904,1216.6025653555412,867.397434644459
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.3635560636293903,1417.9970902337184,810.0029097662816
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.16551261583469845,1865.079303609449,369.92069639055103
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.5001230814957092,1155.7154355819205,1156.2845644180795
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.2919109575036588,1534.4289550895714,632.5710449104287
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.41079737124275356,1143.6423024178155,797.3576975821846
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.3866134997216603,1043.983823473734,658.0161765262659
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.37783184447130364,1218.2052485251877,739.7947514748125
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.4296567069914669,1147.5307055331684,864.4692944668315
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.3994948801594025,460.5874269177383,306.4125730822617
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.4230237356347129,478.31332315882304,350.686676841177
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.3365732799965332,543.3464836828393,275.65351631716067
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.42730339569935255,423.79548718247906,316.2045128175209
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.38561556042923156,568.3056066029609,356.6943933970392
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.4545088926721104,875.5132272612628,729.4867727387373
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.43103921216656454,1194.2486936623811,904.751306337619
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.3284296290403201,1218.2286529208593,595.7713470791406
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.41943462717395685,908.0042430999315,655.9957569000685
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.44539422207745544,1136.9418447412165,913.0581552587837
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.3424421037526906,1191.4949080001247,620.5050919998753
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.46741604663629654,1019.3656867381284,894.6343132618716
