City/Town,Ward,Pct,Clinton/ Kaine,Trump/ Pence,Total Votes Cast,pop by share of vote,turnout,new_r_share,new_d_votes,new_r_votes
Abington,-,1,818,717,1709,3065.346162477558,0.5575226775101658,0.4178932088493319,994.8205060764918,714.1794939235082
Abington,-,2,739,785,1671,2997.1875,0.5575226775101658,0.3872921807119999,1023.8347660302481,647.1652339697519
Abington,-,3,773,808,1726,3095.8381956912026,0.5575226775101658,0.3654860698317177,1095.1710434704553,630.8289565295448
Abington,-,4,877,878,1919,3442.012455116697,0.5575226775101657,0.28311008822988537,1375.71174068685,543.28825931315
Abington,-,5,908,829,1887,3384.6156867145423,0.5575226775101657,0.4098035064786393,1113.7007832748077,773.2992167251923
Acton,-,1,1459,438,2084,3523.5301920259117,0.5914522897281519,0.24373751757626763,1576.0510133710584,507.9489866289417
Acton,-,2,1550,480,2228,3766.998688979718,0.5914522897281518,0.3758617561311398,1390.5800073398204,837.4199926601794
Acton,-,3,1580,435,2235,3778.8339631371946,0.5914522897281518,0.2826515853752301,1603.2737066863608,631.7262933136393
Acton,-,4,1675,414,2312,3909.0219788694376,0.5914522897281518,0.39887791946327134,1389.7942502009166,922.2057497990834
Acton,-,5,1580,387,2167,3663.8627284645636,0.5914522897281519,0.37364157400135767,1357.318709139058,809.6812908609421
Acton,-,6,1354,401,1941,3281.752448523174,0.5914522897281519,0.3916810649788455,1180.747052876061,760.2529471239391
Acushnet,-,1,783,786,1702,3091.6265867418897,0.5505192662331361,0.3724626324268568,1068.0685996094899,633.9314003905102
Acushnet,-,2,756,1043,1958,3556.642101551481,0.550519266233136,0.4000269720922781,1174.7471886433195,783.2528113566806
Acushnet,-,3,862,1005,2012,3654.731311706629,0.550519266233136,0.34978591717643004,1308.2307346410228,703.7692653589772
Adams,-,1,439,255,767,1595.0968137254902,0.4808485562757808,0.36868634212325646,484.2175755914623,282.7824244085377
Adams,-,2,476,270,829,1724.0355392156862,0.4808485562757808,0.3854858671078919,509.4322161675576,319.5677838324424
Adams,-,3,475,268,819,1703.2389705882354,0.48084855627578077,0.3313173220279,547.65111325915,271.3488867408501
Adams,-,4,446,233,740,1538.9460784313726,0.48084855627578077,0.37159374672585355,465.02062742286836,274.97937257713164
Adams,-,5,577,259,925,1923.6825980392157,0.48084855627578077,0.3432614116652781,607.4831942096177,317.51680579038225
Agawam,-,1,631,827,1605,3068.023795119984,0.5231380547155215,0.2969544101194181,1128.3881717583338,476.61182824166605
Agawam,-,2,850,1069,2099,4012.325199973113,0.5231380547155214,0.39934436969445436,1260.7761680113404,838.2238319886598
Agawam,-,3,770,921,1814,3467.5359279424615,0.5231380547155214,0.37658517192158447,1130.8744981342459,683.1255018657542
Agawam,-,4,700,724,1564,2989.650601599785,0.5231380547155214,0.2936768432774989,1104.6894171139918,459.31058288600826
Agawam,-,5,861,998,2050,3918.6596760099483,0.5231380547155214,0.29569494761598625,1443.8253573872282,606.1746426127718
Agawam,-,6,783,882,1812,3463.71284533172,0.5231380547155215,0.3197417203372148,1232.6280027489668,579.3719972510332
Agawam,-,7,750,991,1914,3658.690058479532,0.5231380547155214,0.3483453055984486,1247.2670850845693,666.7329149154307
Agawam,-,8,863,1009,2019,3859.4018955434562,0.5231380547155215,0.37905046433917927,1253.6971124991971,765.302887500803
Alford,-,1,226,52,307,494.0,0.6214574898785425,0.33754960947116847,203.37226989235126,103.62773010764872
Amesbury,-,1,930,623,1740,3013.4460753031267,0.5774120248111528,0.40313393072221343,1038.5469605433486,701.4530394566514
